t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
1.8953,0.016751,-0.026907,0.026907,-0.070563,0.072097,-0.002579,0.7125,-0.0033,-0.3322
1.9120,0.016743,-0.018990,0.018990,-0.058291,0.059825,-0.002581,0.7067,-0.0014,-0.3384
1.9289,0.016869,-0.012405,0.012405,-0.042951,0.044485,-0.002581,0.7067,-0.0014,-0.3384
1.9456,0.016741,-0.007251,0.007251,-0.042951,0.044485,-0.002581,0.7067,-0.0014,-0.3384
1.9624,0.016746,-0.003471,0.003471,-0.026078,0.032214,-0.002581,0.7067,-0.0014,-0.3384
1.9791,0.016744,-0.001068,0.001068,-0.015340,0.019942,-0.002592,0.6573,0.0140,-0.3913
1.9962,0.017059,-0.000035,0.000035,-0.013806,0.009204,-0.002579,0.7125,-0.0032,-0.3322
2.0130,0.016776,-0.000413,0.000413,-0.015340,0.004602,-0.002581,0.7067,-0.0014,-0.3384
2.0297,0.016756,-0.002169,0.002169,-0.010738,0.003068,-0.002592,0.6573,0.0140,-0.3913
2.0465,0.016744,-0.005301,0.005301,-0.010738,0.003068,-0.002592,0.6573,0.0140,-0.3913
2.0661,0.019625,-0.010723,0.010723,0.000000,-0.001534,-0.002591,0.6625,0.0124,-0.3858
2.0828,0.016740,-0.016842,0.016842,0.003068,-0.001534,-0.002580,0.7119,-0.0031,-0.3328
2.0996,0.016743,-0.024339,0.024339,-0.001534,0.000000,-0.002581,0.7068,-0.0014,-0.3383
2.1163,0.016746,-0.033213,0.033213,-0.006136,0.000000,-0.002581,0.7068,-0.0014,-0.3383
2.1331,0.016742,-0.043461,0.043461,-0.007670,0.007670,-0.002581,0.7068,-0.0014,-0.3383
2.1498,0.016746,-0.054421,0.054421,-0.007670,0.007670,-0.002581,0.7068,-0.0014,-0.3383
2.1666,0.016752,-0.065385,0.065385,-0.010738,0.018408,-0.002581,0.7068,-0.0014,-0.3383
2.1833,0.016742,-0.076343,0.076343,-0.023010,0.029146,-0.002592,0.6573,0.0140,-0.3913
2.2001,0.016743,-0.087301,0.087301,-0.038350,0.039884,-0.002592,0.6736,0.0323,-0.2788
2.2168,0.016738,-0.098256,0.098256,-0.055223,0.049087,-0.002579,0.7108,-0.0051,-0.3440
2.2339,0.017139,-0.109473,0.109473,-0.084369,0.076699,-0.002581,0.7069,-0.0012,-0.3372
2.2507,0.016751,-0.120437,0.120437,-0.084369,0.076699,-0.002581,0.7069,-0.0012,-0.3372
2.2674,0.016750,-0.131400,0.131400,-0.096641,0.095107,-0.002592,0.6573,0.0140,-0.3914
2.2842,0.016739,-0.142355,0.142355,-0.107379,0.107379,-0.002591,0.6625,0.0124,-0.3858
2.3012,0.017006,-0.153485,0.153485,-0.116583,0.115049,-0.002580,0.7119,-0.0031,-0.3328
2.3179,0.016745,-0.164445,0.164445,-0.131922,0.127320,-0.002581,0.7068,-0.0014,-0.3383
2.3347,0.016771,-0.175421,0.175421,-0.150330,0.145728,-0.002581,0.7068,-0.0014,-0.3383
2.3514,0.016747,-0.186382,0.186382,-0.150330,0.145728,-0.002581,0.7068,-0.0014,-0.3383
2.3682,0.016759,-0.197351,0.197351,-0.168738,0.164136,-0.002581,0.7068,-0.0014,-0.3383
2.3849,0.016745,-0.208311,0.208311,-0.174874,0.173340,-0.002581,0.7068,-0.0014,-0.3383
2.4017,0.016744,-0.219269,0.219269,-0.181010,0.179476,-0.002581,0.7068,-0.0014,-0.3383
2.4184,0.016746,-0.230230,0.230230,-0.196350,0.190214,-0.002592,0.6573,0.0140,-0.3913
2.4353,0.016904,-0.241293,0.241293,-0.216291,0.210155,-0.002591,0.6625,0.0124,-0.3858
2.4521,0.016743,-0.252252,0.252252,-0.216291,0.210155,-0.002591,0.6625,0.0124,-0.3858
2.4688,0.016749,-0.263214,0.263214,-0.230097,0.225495,-0.002580,0.7119,-0.0031,-0.3328
2.4856,0.016809,-0.274216,0.274216,-0.237767,0.239301,-0.002592,0.6568,0.0142,-0.3919
2.5024,0.016762,-0.285187,0.285187,-0.237767,0.239301,-0.002592,0.6568,0.0142,-0.3919
2.5191,0.016743,-0.296145,0.296145,-0.259243,0.254641,-0.002579,0.7125,-0.0033,-0.3322
2.5359,0.016758,-0.307096,0.307096,-0.259243,0.254641,-0.002579,0.7125,-0.0033,-0.3322
2.5526,0.016744,-0.317156,0.317156,-0.269981,0.268447,-0.002592,0.6567,0.0142,-0.3919
2.5694,0.016753,-0.325844,0.325844,-0.282252,0.286854,-0.002579,0.7125,-0.0033,-0.3322
2.5861,0.016742,-0.333150,0.333150,-0.297592,0.302194,-0.002581,0.7067,-0.0014,-0.3384
2.6029,0.016752,-0.339083,0.339083,-0.320602,0.322136,-0.002592,0.6573,0.0140,-0.3913
2.6196,0.016747,-0.343638,0.343638,-0.335942,0.331340,-0.002579,0.7125,-0.0032,-0.3322
2.6374,0.017794,-0.346968,0.346968,-0.339010,0.332874,-0.002579,0.7125,-0.0032,-0.3322
2.6542,0.016744,-0.348683,0.348683,-0.339010,0.332874,-0.002592,0.6567,0.0142,-0.3919
2.6709,0.016754,-0.349021,0.349021,-0.340544,0.339010,-0.002579,0.7125,-0.0033,-0.3322
2.6878,0.016894,-0.347967,0.347967,-0.349748,0.348214,-0.002581,0.7067,-0.0014,-0.3384
2.7046,0.016755,-0.345538,0.345538,-0.354350,0.348214,-0.002593,0.6684,0.0340,-0.2843
2.7213,0.016750,-0.341732,0.341732,-0.352816,0.348214,-0.002579,0.7113,-0.0053,-0.3434
2.7381,0.016771,-0.336541,0.336541,-0.352816,0.348214,-0.002579,0.7113,-0.0053,-0.3434
2.7549,0.016749,-0.329979,0.329979,-0.351282,0.348214,-0.002592,0.6569,0.0144,-0.3908
2.7716,0.016757,-0.322037,0.322037,-0.349748,0.346680,-0.002591,0.6625,0.0124,-0.3858
2.7884,0.016755,-0.312716,0.312716,-0.345146,0.342078,-0.002591,0.6625,0.0124,-0.3858
2.8051,0.016763,-0.302077,0.302077,-0.342078,0.337476,-0.002580,0.7119,-0.0031,-0.3328
2.8219,0.016756,-0.291111,0.291111,-0.334408,0.332874,-0.002581,0.7068,-0.0014,-0.3383
2.8387,0.016771,-0.280134,0.280134,-0.334408,0.332874,-0.002581,0.7068,-0.0014,-0.3383
2.8554,0.016742,-0.269177,0.269177,-0.323670,0.326738,-0.002592,0.6573,0.0140,-0.3913
2.8722,0.016756,-0.258210,0.258210,-0.311398,0.314466,-0.002591,0.6625,0.0124,-0.3858
2.8889,0.016741,-0.247253,0.247253,-0.299126,0.303728,-0.002591,0.6625,0.0124,-0.3858
2.9056,0.016757,-0.236285,0.236285,-0.282252,0.288388,-0.002591,0.6625,0.0124,-0.3858
2.9224,0.016746,-0.225325,0.225325,-0.269981,0.274583,-0.002591,0.6625,0.0124,-0.3858
