t,loop_dt,cmd_ant_l,cmd_ant_r,pres_ant_l,pres_ant_r,pres_z,pres_roll,pres_pitch,pres_yaw
3.1628,0.020219,-0.053394,0.053394,-0.099709,0.098175,-0.002131,2.2618,2.0812,0.3560
3.1829,0.020098,-0.042055,0.042055,-0.085903,0.084369,-0.002121,2.2744,2.1314,0.3031
3.2030,0.020106,-0.031899,0.031899,-0.069029,0.069029,-0.002129,2.1621,2.0717,0.2532
3.2231,0.020094,-0.023028,0.023028,-0.058291,0.056757,-0.002131,2.2728,2.0823,0.3673
3.2433,0.020196,-0.015479,0.015479,-0.041417,0.041417,-0.002118,2.2118,2.0623,0.3014
3.2635,0.020191,-0.009372,0.009372,-0.030680,0.033748,-0.002119,2.2182,2.0644,0.3083
3.2836,0.020120,-0.004772,0.004772,-0.021476,0.024544,-0.002129,2.1680,2.0787,0.2527
3.3037,0.020094,-0.001700,0.001700,-0.016874,0.016874,-0.002128,2.1732,2.0772,0.2585
3.3238,0.020091,-0.000177,0.000177,-0.012272,0.006136,-0.002118,2.2222,2.0629,0.3128
3.3440,0.020212,-0.000220,0.000220,-0.007670,0.004602,-0.002132,2.2665,2.0833,0.3611
3.3641,0.020098,-0.001830,0.001830,0.000000,0.003068,-0.002118,2.2125,2.0622,0.3020
3.3842,0.020094,-0.004987,0.004987,0.001534,0.000000,-0.002143,2.2180,2.0978,0.3074
3.4048,0.020636,-0.009810,0.009810,-0.003068,-0.001534,-0.002130,2.2670,2.0797,0.3617
3.4249,0.020056,-0.015990,0.015990,-0.004602,0.000000,-0.002118,2.2125,2.0626,0.3020
3.4450,0.020151,-0.023623,0.023623,-0.001534,0.004602,-0.002129,2.1686,2.0789,0.2533
3.4653,0.020312,-0.032694,0.032694,-0.003068,0.010738,-0.002131,2.2721,2.0816,0.3673
3.4854,0.020102,-0.042950,0.042950,-0.012272,0.015340,-0.002141,2.2118,2.0958,0.3006
3.5058,0.020319,-0.054515,0.054515,-0.024544,0.016874,-0.002141,2.2118,2.0958,0.3006
3.5259,0.020102,-0.067039,0.067039,-0.038350,0.024544,-0.002130,2.2669,2.0800,0.3617
3.5461,0.020188,-0.080586,0.080586,-0.044485,0.035282,-0.002131,2.2618,2.0815,0.3560
3.5661,0.020088,-0.094910,0.094910,-0.047553,0.049087,-0.002131,2.2618,2.0815,0.3560
3.5862,0.020109,-0.109963,0.109963,-0.055223,0.065961,-0.002141,2.2128,2.0958,0.3017
3.6065,0.020260,-0.125715,0.125715,-0.069029,0.076699,-0.002127,2.1685,2.0754,0.2533
3.6268,0.020273,-0.141921,0.141921,-0.092039,0.092039,-0.002132,2.2721,2.0820,0.3673
3.6469,0.020095,-0.158280,0.158280,-0.110447,0.102777,-0.002132,2.2721,2.0820,0.3673
3.6670,0.020092,-0.174781,0.174781,-0.127320,0.118117,-0.002131,2.2613,2.0813,0.3554
3.6871,0.020091,-0.191279,0.191279,-0.142660,0.136524,-0.002131,2.2613,2.0813,0.3554
3.7071,0.020088,-0.207625,0.207625,-0.142660,0.136524,-0.002131,2.2613,2.0813,0.3554
3.7272,0.020093,-0.223679,0.223679,-0.154932,0.153398,-0.002141,2.2129,2.0958,0.3018
3.7488,0.021605,-0.240446,0.240446,-0.171806,0.171806,-0.002130,2.2675,2.0799,0.3623
3.7689,0.020101,-0.255436,0.255436,-0.188680,0.184078,-0.002142,2.2122,2.0960,0.3011
3.7890,0.020049,-0.269664,0.269664,-0.219359,0.211689,-0.002140,2.2180,2.0943,0.3075
3.8091,0.020102,-0.283078,0.283078,-0.219359,0.211689,-0.002130,2.2670,2.0800,0.3617
3.8292,0.020088,-0.295511,0.295511,-0.250039,0.251573,-0.002131,2.2618,2.0815,0.3560
3.8493,0.020103,-0.306868,0.306868,-0.265379,0.266913,-0.002108,2.2250,2.1124,0.2490
3.8694,0.020113,-0.317044,0.317044,-0.265379,0.266913,-0.002108,2.2250,2.1124,0.2490
3.8895,0.020081,-0.325927,0.325927,-0.279185,0.279185,-0.002134,2.2662,2.0782,0.3678
3.9096,0.020096,-0.333460,0.333460,-0.291456,0.289922,-0.002131,2.2619,2.0817,0.3554
3.9297,0.020103,-0.339571,0.339571,-0.305262,0.302194,-0.002118,2.2130,2.0624,0.3026
3.9498,0.020114,-0.344204,0.344204,-0.320602,0.316000,-0.002119,2.2181,2.0644,0.3081
3.9699,0.020092,-0.347312,0.347312,-0.331340,0.326738,-0.002143,2.2174,2.0976,0.3067
3.9900,0.020094,-0.348871,0.348871,-0.342078,0.340544,-0.002130,2.2670,2.0797,0.3618
4.0101,0.020093,-0.348869,0.348869,-0.346680,0.343612,-0.002142,2.2123,2.0960,0.3011
4.0302,0.020091,-0.347305,0.347305,-0.346680,0.340544,-0.002130,2.2675,2.0799,0.3623
4.0503,0.020110,-0.344190,0.344190,-0.352816,0.348214,-0.002131,2.2618,2.0816,0.3560
4.0704,0.020109,-0.339553,0.339553,-0.352816,0.349748,-0.002131,2.2618,2.0816,0.3560
4.0905,0.020098,-0.333439,0.333439,-0.349748,0.346680,-0.002141,2.2128,2.0958,0.3017
4.1106,0.020103,-0.325898,0.325898,-0.349748,0.345146,-0.002130,2.2675,2.0799,0.3623
4.1307,0.020111,-0.316996,0.316996,-0.346680,0.343612,-0.002131,2.2618,2.0816,0.3560
4.1508,0.020104,-0.306820,0.306820,-0.343612,0.340544,-0.002131,2.2618,2.0816,0.3560
4.1709,0.020107,-0.295455,0.295455,-0.342078,0.337476,-0.002131,2.2618,2.0816,0.3560
4.1912,0.020271,-0.282900,0.282900,-0.339010,0.334408,-0.002131,2.2618,2.0816,0.3560
4.2113,0.020101,-0.269474,0.269474,-0.329806,0.328272,-0.002128,2.1635,2.0769,0.2477
4.2318,0.020550,-0.254869,0.254869,-0.319068,0.320602,-0.002128,2.1737,2.0774,0.2590
4.2528,0.021020,-0.239152,0.239152,-0.305262,0.308330,-0.002132,2.2340,2.1462,0.2583
4.2730,0.020181,-0.223465,0.223465,-0.288388,0.294524,-0.002131,2.2653,2.0746,0.3668
4.2931,0.020100,-0.207400,0.207400,-0.276117,0.280718,-0.002141,2.2125,2.0965,0.3006
4.3133,0.020119,-0.191026,0.191026,-0.262311,0.265379,-0.002106,2.2302,2.1109,0.2548
4.3333,0.020095,-0.174523,0.174523,-0.245437,0.250039,-0.002124,2.2777,2.1283,0.3136
4.3539,0.020578,-0.157625,0.157625,-0.211689,0.217825,-0.002132,2.2607,2.0765,0.3610
4.3740,0.020103,-0.141269,0.141269,-0.194816,0.200951,-0.002141,2.2129,2.0963,0.3012
4.3941,0.020108,-0.125208,0.125208,-0.177942,0.182544,-0.002130,2.2675,2.0798,0.3623
4.4142,0.020106,-0.109590,0.109590,-0.177942,0.182544,-0.002131,2.2618,2.0816,0.3560
4.4343,0.020100,-0.094560,0.094560,-0.159534,0.164136,-0.002141,2.2128,2.0958,0.3017
4.4544,0.020104,-0.080244,0.080244,-0.128854,0.130388,-0.002130,2.2675,2.0799,0.3623
4.4745,0.020106,-0.066772,0.066772,-0.128854,0.130388,-0.002118,2.2124,2.0626,0.3019
4.4947,0.020123,-0.054256,0.054256,-0.113515,0.111981,-0.002133,2.2675,2.0833,0.3623
4.5148,0.020108,-0.042829,0.042829,-0.096641,0.096641,-0.002131,2.2618,2.0812,0.3560
4.5350,0.020247,-0.032518,0.032518,-0.081301,0.081301,-0.002118,2.2130,2.0625,0.3026
4.5551,0.020096,-0.023560,0.023560,-0.067495,0.065961,-0.002133,2.2675,2.0834,0.3622
4.5752,0.020116,-0.015949,0.015949,-0.055223,0.053689,-0.002131,2.2618,2.0812,0.3560
4.5954,0.020124,-0.009760,0.009760,-0.039884,0.039884,-0.002131,2.2248,2.1458,0.2482
4.6161,0.020695,-0.004940,0.004940,-0.027612,0.030680,-0.002141,2.2167,2.0891,0.3130
4.6361,0.020091,-0.001802,0.001802,-0.021476,0.023010,-0.002130,2.2671,2.0806,0.3611
4.6563,0.020104,-0.000210,0.000210,-0.012272,0.006136,-0.002131,2.2618,2.0815,0.3561
4.6764,0.020103,-0.000182,0.000182,-0.003068,0.003068,-0.002131,2.2618,2.0815,0.3561
4.6965,0.020109,-0.001718,0.001718,-0.003068,0.003068,-0.002131,2.2618,2.0815,0.3561
4.7166,0.020169,-0.004816,0.004816,0.001534,0.001534,-0.002118,2.2130,2.0624,0.3026
4.7368,0.020138,-0.009438,0.009438,0.000000,0.000000,-0.002129,2.1685,2.0789,0.2533
4.7569,0.020086,-0.015528,0.015528,-0.006136,0.000000,-0.002128,2.1732,2.0772,0.2584
4.7769,0.020090,-0.023043,0.023043,-0.006136,0.003068,-0.002142,2.2220,2.0962,0.3119
4.7970,0.020087,-0.031914,0.031914,-0.004602,0.010738,-0.002117,2.2171,2.0609,0.3072
4.8171,0.020089,-0.042063,0.042063,-0.009204,0.013806,-0.002130,2.1681,2.0791,0.2528
4.8372,0.020094,-0.053400,0.053400,-0.023010,0.016874,-0.002131,2.2345,2.1461,0.2589
4.8573,0.020083,-0.065816,0.065816,-0.035282,0.023010,-0.002118,2.2158,2.0557,0.3127
4.8774,0.020093,-0.079212,0.079212,-0.044485,0.033748,-0.002119,2.2178,2.0651,0.3071
4.8975,0.020138,-0.093495,0.093495,-0.049087,0.047553,-0.002132,2.2670,2.0831,0.3617
4.9176,0.020084,-0.108466,0.108466,-0.055223,0.062893,-0.002131,2.2618,2.0812,0.3560
4.9377,0.020098,-0.124039,0.124039,-0.069029,0.076699,-0.002141,2.2128,2.0958,0.3017
4.9578,0.020090,-0.140058,0.140058,-0.087437,0.090505,-0.002117,2.2181,2.0609,0.3082
4.9779,0.020090,-0.156386,0.156386,-0.110447,0.104311,-0.002119,2.2176,2.0646,0.3076
4.9980,0.020084,-0.172872,0.172872,-0.125786,0.119651,-0.002132,2.2670,2.0831,0.3617
5.0181,0.020093,-0.189380,0.189380,-0.139592,0.134990,-0.002141,2.2123,2.0956,0.3011
5.0382,0.020090,-0.205753,0.205753,-0.154932,0.151864,-0.002130,2.2675,2.0799,0.3623
5.0583,0.020087,-0.221843,0.221843,-0.171806,0.168738,-0.002131,2.2618,2.0816,0.3560
5.0783,0.020087,-0.237510,0.237510,-0.190214,0.187146,-0.002121,2.2744,2.1314,0.3031
5.0984,0.020082,-0.252609,0.252609,-0.208621,0.204019,-0.002142,2.2115,2.0906,0.3073
5.1185,0.020084,-0.267011,0.267011,-0.222427,0.219359,-0.002140,2.2181,2.0949,0.3068
5.1386,0.020100,-0.280596,0.280596,-0.233165,0.236233,-0.002117,2.2176,2.0610,0.3077
